,date,stlouis,chester,capegir,wickliffe,hickman,newmadrid,tipton,caruthers,osceola,memphis,mhoonl,helena,friarsp,rosedale,arkcity,greenville,lakeprov,vicksburg,natchez
186,2000-07-05,399.87,363.64000000000004,,,291.72999999999996,278.47999999999996,,260.29,228.33,199.63,,168.5,,,123.06,112.91999999999999,,78.83,56.58
187,2000-07-06,399.07,362.76,,,290.33,276.97999999999996,,259.09000000000003,227.03,198.63,,167.9,,,122.86000000000001,112.82,,78.83,58.879999999999995
188,2000-07-07,398.31,361.70000000000005,,,289.83,276.38,,258.19,225.63,197.33,,166.8,,,122.46000000000001,112.52,,78.72999999999999,57.67999999999999
189,2000-07-08,398.57,361.31,,,289.63,275.97999999999996,,257.79,224.83,196.33,,165.5,,,121.66,111.82,,78.43,56.480000000000004
190,2000-07-09,398.47999999999996,361.39000000000004,,,289.53,275.88,,257.59000000000003,224.43,195.73,,164.60000000000002,,,120.86000000000001,111.02,,77.93,56.08
191,2000-07-10,398.03999999999996,361.23,,,289.63,275.88,,257.49,224.13,195.43,,163.9,,,119.96000000000001,110.12,,77.13,55.58
192,2000-07-11,395.84,360.22,,,289.43,275.88,,257.49,224.03,195.23,,163.5,,,118.76,109.02,,76.22999999999999,54.879999999999995
193,2000-07-12,394.97999999999996,358.64000000000004,,,288.83,275.47999999999996,,257.29,223.93,195.13,,163.3,,,117.86000000000001,108.02,,75.22999999999999,54.17999999999999
194,2000-07-13,395.33,358.74,,,287.43,274.28,,256.49,223.53,194.93,,163.20000000000002,,,117.06,107.22,,74.22999999999999,53.17999999999999
195,2000-07-14,395.35999999999996,358.84000000000003,,,287.72999999999996,274.08,,255.89000000000001,222.53,194.23,,162.8,,,116.66,106.62,,73.22999999999999,52.28
196,2000-07-15,395.21999999999997,358.44,,,288.22999999999996,274.38,,256.09000000000003,222.23,193.53,,162.0,,,115.86,105.91999999999999,,72.33,51.480000000000004
197,2000-07-16,395.27,358.29,,,288.22999999999996,274.68,,256.39,222.43,193.43,,161.5,,,115.16000000000001,105.22,,71.83,50.58
198,2000-07-17,395.34999999999997,358.35,,,287.43,274.18,,256.19,222.53,193.63,,161.4,,,114.06,104.22,,71.03,49.78
199,2000-07-18,395.18,358.3,,,287.33,273.78,,255.69,222.13,193.53,,161.4,,,114.06,103.91999999999999,,69.93,48.879999999999995
200,2000-07-19,396.18,358.59000000000003,,,287.33,273.68,,255.59,221.73,193.13,,161.3,,,114.26,104.02,,69.53,48.08
201,2000-07-20,396.49,360.17,,,287.13,273.58,,255.49,221.63,192.93,,160.9,,,114.06,103.91999999999999,,69.33,47.68
202,2000-07-21,396.58,360.28000000000003,,,286.83,273.38,,255.39000000000001,221.53,192.73,,160.70000000000002,,,113.46000000000001,103.52,,69.13,47.480000000000004
203,2000-07-22,396.08,359.93,,,286.93,273.28,,255.19,221.33,192.63,,160.60000000000002,,,113.16000000000001,102.91999999999999,,68.83,47.08
204,2000-07-23,395.32,359.32,,,287.03,273.47999999999996,,255.39000000000001,221.23,192.43,,160.4,,,113.16000000000001,102.91999999999999,,68.43,46.68
205,2000-07-24,394.53,358.52000000000004,,,286.72999999999996,273.28,,255.29,221.33,192.43,,160.20000000000002,,,113.16000000000001,102.91999999999999,,68.13,46.28
206,2000-07-25,393.15999999999997,357.28000000000003,,,285.72999999999996,272.58,,254.89000000000001,221.13,192.43,,160.20000000000002,,,112.96000000000001,102.82,,68.03,45.980000000000004
207,2000-07-26,391.02,355.56,,,283.83,271.08,,253.89000000000001,220.53,192.03,,160.10000000000002,,,112.56,102.52,,67.83,45.879999999999995
208,2000-07-27,389.45,354.04,,,282.43,269.58,,252.49,219.23,191.23,,159.60000000000002,,,112.06,102.12,,67.53,45.58
209,2000-07-28,387.66999999999996,352.38,,,280.72999999999996,267.78,,250.99,217.73,189.83,,158.60000000000002,,,111.66000000000001,101.62,,67.13,45.28
210,2000-07-29,388.35999999999996,351.81,,,279.53,266.28,,249.49,216.03,188.23,,157.3,,,111.36,101.22,,66.72999999999999,44.879999999999995
211,2000-07-30,386.53999999999996,352.17,,,280.22999999999996,266.28,,248.69,214.63,186.83,,155.9,,,110.56,100.62,,66.22999999999999,44.379999999999995
212,2000-07-31,386.2,350.70000000000005,,,279.22999999999996,265.88,,248.69,214.13,185.53,,154.4,,,109.66000000000001,100.41999999999999,,65.63,43.980000000000004
213,2000-08-01,386.72999999999996,350.63,,,279.83,265.58,,247.99,213.79,185.13,,153.4,,,108.86,98.91999999999999,,64.83,43.379999999999995
214,2000-08-02,385.57,350.58000000000004,,,280.22999999999996,266.38,,248.59,213.52,184.67,,152.8,,,108.46000000000001,98.41999999999999,,64.03,42.58
215,2000-08-03,385.96,349.70000000000005,,,280.53,266.58,,248.79,213.91,184.78,,152.4,,,107.46000000000001,97.62,,63.43,41.879999999999995
216,2000-08-04,386.10999999999996,349.90000000000003,,,280.53,266.78,,249.09,214.23,185.03,,152.5,,,106.86,96.82,,62.53,41.18
217,2000-08-05,386.39,349.72,,,281.13,267.18,,249.29,214.53,185.43,,152.70000000000002,,,106.56,96.32,,61.83,40.18
218,2000-08-06,385.34,349.38,,,280.22999999999996,266.88,,249.49,214.73,185.63,,153.0,,,106.66000000000001,96.32,,61.23,38.879999999999995
219,2000-08-07,383.71,348.69,,,279.63,265.88,,248.69,214.63,185.83,,153.10000000000002,,,106.26,96.12,,61.03,38.68
220,2000-08-08,385.59999999999997,348.17,,,280.22999999999996,266.28,,248.49,214.0,185.43,,153.20000000000002,,,105.86,95.72,,60.73,38.480000000000004
221,2000-08-09,386.71,349.91,,,281.53,267.28,,240.09,213.95,184.98,,152.8,,,106.46000000000001,95.91999999999999,,60.33,38.28
222,2000-08-10,389.21,351.47,,,282.13,268.08,,249.99,214.83,185.33,,152.5,,,106.06,95.82,,60.43,38.08
223,2000-08-11,387.89,352.44,,,283.93,269.38,,250.89000000000001,215.63,186.13,,153.0,,,106.06,95.91999999999999,,60.43,37.879999999999995
224,2000-08-12,386.41999999999996,351.65000000000003,,,285.93,271.58,,252.79,216.83,187.03,,153.60000000000002,,,105.86,95.62,,60.43,37.980000000000004
225,2000-08-13,385.65999999999997,350.13,,,286.03,272.38,,254.19,218.73,188.73,,154.60000000000002,,,106.26,95.91999999999999,,60.23,37.879999999999995
226,2000-08-14,384.53,348.96000000000004,,,285.13,271.78,,254.09,219.73,190.33,,156.10000000000002,,,106.56,96.22,,60.33,37.78
227,2000-08-15,382.15999999999997,347.37,,,283.72999999999996,270.68,,253.29,219.63,190.83,,157.4,,,107.36,96.91999999999999,,60.73,38.08
228,2000-08-16,382.83,345.53000000000003,,,282.03,269.18,,252.19,218.73,190.43,,157.9,,,108.76,98.22,,61.43,38.480000000000004
229,2000-08-17,383.5,345.83000000000004,,,279.22999999999996,266.47999999999996,,250.19,217.33,189.43,,157.5,,,109.16000000000001,98.91999999999999,,62.53,39.28
230,2000-08-18,384.37,346.71000000000004,,,277.53,264.28,,247.89000000000001,215.23,187.73,,156.5,,,109.26,99.22,,63.33,39.980000000000004
231,2000-08-19,384.66999999999996,347.87,,,276.53,262.78,,246.19,213.0,185.53,,154.9,,,108.86,98.91999999999999,,63.629999999999995,40.78
232,2000-08-20,384.69,348.07,,,276.93,262.68,,245.29,211.33,183.42,,152.8,,,107.66000000000001,98.02,,63.53,40.879999999999995
233,2000-08-21,384.31,348.19,,,277.22999999999996,263.08,,245.59,210.83,182.13,,150.8,,,106.16000000000001,96.52,,62.73,40.68
234,2000-08-22,384.2,347.73,,,277.43,263.18,,245.79,210.93,181.83,,149.70000000000002,,,104.66000000000001,94.72,,61.43,39.879999999999995
235,2000-08-23,384.32,347.61,,,278.13,263.97999999999996,,246.19,211.13,181.93,,149.4,,,103.76,93.72,,59.83,38.68
236,2000-08-24,385.25,347.65000000000003,,,278.03,263.97999999999996,,246.49,211.63,182.33,,149.5,,,103.06,92.82,,58.53,37.480000000000004
237,2000-08-25,386.81,348.71000000000004,,,278.03,263.97999999999996,,246.59,211.83,182.73,,149.70000000000002,,,103.16000000000001,92.72,,57.53,36.18
238,2000-08-26,389.41999999999996,350.81,,,277.63,263.78,,246.49,211.93,182.83,,150.0,,,102.96000000000001,92.52,,57.129999999999995,35.379999999999995
239,2000-08-27,388.52,352.5,,,278.72999999999996,264.38,,246.59,211.73,182.73,,150.10000000000002,,,102.86,92.32,,56.83,34.879999999999995
240,2000-08-28,385.59,351.23,,,279.72999999999996,265.47999999999996,,247.39000000000001,212.12,182.83,,150.10000000000002,,,102.96000000000001,92.22,,56.629999999999995,34.48
241,2000-08-29,384.07,348.86,,,280.72999999999996,266.47999999999996,,248.29,213.01,183.42,,150.20000000000002,,,102.76,92.22,,56.43,34.08
242,2000-08-30,383.03999999999996,347.57,,,280.72999999999996,267.08,,249.19,213.95,184.3,,150.9,,,103.36,92.72,,56.53,33.98
243,2000-08-31,382.03,346.54,,,279.63,266.18,,248.99,214.53,185.23,,151.70000000000002,,,103.96000000000001,93.42,,56.83,33.879999999999995
244,2000-09-01,383.03999999999996,345.67,,,278.72999999999996,265.18,,248.19,214.23,185.43,,152.4,,,104.16000000000001,93.61999999999999,,57.43,35.08
245,2000-09-02,383.3,346.34000000000003,,,277.63,264.28,,247.29,213.4,184.87,,152.5,,,104.66000000000001,94.02,,57.73,34.68
246,2000-09-03,382.84999999999997,346.61,,,276.03,262.68,,245.99,212.45,184.0,,152.0,,,104.76,94.22,,58.129999999999995,34.98
247,2000-09-04,383.02,346.24,,,274.43,260.88,,244.39000000000001,211.03,182.83,,151.20000000000002,,,104.76,94.32,,58.43,35.379999999999995
248,2000-09-05,381.82,345.92,,,274.03,259.93,,243.09,209.43,181.33,,150.0,,,103.96000000000001,93.82,,58.43,35.58
249,2000-09-06,380.03999999999996,344.83000000000004,,,274.22999999999996,259.9,,242.69,208.33,179.93,,148.5,,,103.46000000000001,93.11999999999999,,58.129999999999995,35.58
250,2000-09-07,380.88,343.73,,,274.03,259.93,,242.79,208.03,178.83,,147.10000000000002,,,102.36,92.11999999999999,,57.33,35.28
251,2000-09-08,380.02,343.99,,,272.53,258.91999999999996,,242.29,207.93,178.63,,146.4,,,100.86,90.82,,56.33,34.68
252,2000-09-09,379.88,343.33000000000004,,,272.03,257.78,,241.09,207.23,178.03,,146.15,,,100.06,89.92,,55.03,33.78
253,2000-09-10,380.96,343.38,,,271.63,257.58,,240.69,206.33,177.63,,145.71,,,100.26,89.92,,54.129999999999995,32.98
254,2000-09-11,381.84999999999997,344.13,,,271.22999999999996,256.78,,240.19,205.93,176.83,,144.88000000000002,,,99.26,89.32,,53.73,33.48
255,2000-09-12,382.03999999999996,344.99,,,272.63,257.47999999999996,,239.92000000000002,205.43,176.33,,144.20000000000002,,,99.16000000000001,89.02,,53.129999999999995,32.28
256,2000-09-13,381.40999999999997,345.09000000000003,,,275.33,259.95,,241.59,205.83,176.13,,143.8,,,98.36,88.11999999999999,,52.73,31.08
257,2000-09-14,382.66999999999996,344.71000000000004,,,276.03,261.88,,243.89000000000001,207.53,177.13,,143.70000000000002,,,97.76,87.61999999999999,,51.93,30.58
258,2000-09-15,383.21,345.95000000000005,,,275.33,261.38,,244.29,209.13,179.03,,144.77,,,97.36,87.11999999999999,,51.33,30.18
259,2000-09-16,384.15,346.33000000000004,,,275.03,260.88,,243.79,209.23,180.03,,146.4,,,97.76,87.32,,50.93,29.78
260,2000-09-17,383.26,346.92,,,275.43,260.97999999999996,,243.59,208.93,179.73,,147.10000000000002,,,99.36,88.52,,51.129999999999995,29.28
261,2000-09-18,384.28,346.53000000000003,,,275.43,261.28,,243.89000000000001,208.93,179.63,,147.0,,,99.76,89.22,,51.73,29.479999999999997
262,2000-09-19,384.46999999999997,347.27000000000004,,,274.72999999999996,261.08,,243.99,209.13,179.73,,147.0,,,99.96000000000001,89.42,,52.53,29.479999999999997
263,2000-09-20,383.71,347.31,,,274.03,260.03,,243.09,209.03,179.93,,147.10000000000002,,,100.26,89.61999999999999,,52.93,30.18
264,2000-09-21,382.84,346.78000000000003,,,274.33,259.94,,242.69,208.23,179.43,,147.10000000000002,,,100.56,90.11999999999999,,53.23,30.38
265,2000-09-22,382.78999999999996,346.05,,,274.03,259.94,,242.79,208.03,178.93,,146.60000000000002,,,100.16000000000001,89.82,,53.53,30.78
266,2000-09-23,382.85999999999996,345.92,,,273.93,259.76,,242.59,207.93,178.63,,146.18,,,99.66000000000001,89.32,,53.33,30.979999999999997
267,2000-09-24,381.8,345.85,,,273.63,259.4,,242.39000000000001,207.93,178.73,,146.09,,,99.26,89.02,,53.03,30.979999999999997
268,2000-09-25,381.53999999999996,345.07,,,273.63,259.26,,242.29,207.73,178.73,,146.07000000000002,,,99.56,89.02,,52.83,30.68
269,2000-09-26,383.65,345.56,,,273.83,259.28999999999996,,242.09,207.63,178.43,,145.96,,,99.06,88.72,,52.53,30.28
270,2000-09-27,384.05,347.33000000000004,,,275.93,260.78,,242.69,207.53,178.33,,145.78,,,98.76,88.52,,52.33,30.08
271,2000-09-28,383.77,347.92,,,277.72999999999996,262.88,,244.59,208.43,178.73,,145.56,,,98.76,88.42,,52.03,29.68
272,2000-09-29,383.31,347.04,,,280.13,264.97999999999996,,246.49,210.23,179.83,,146.04000000000002,,,98.66000000000001,88.22,,51.93,29.479999999999997
273,2000-09-30,382.60999999999996,346.38,,,281.43,267.28,,248.69,212.24,181.73,,147.5,,,98.66000000000001,88.11999999999999,,51.73,29.28
274,2000-10-01,382.46999999999997,346.01,,,281.33,267.68,,249.79,214.23,183.86,,149.3,,,99.86,88.92,,51.73,29.28
275,2000-10-02,382.24,345.72,,,279.83,266.88,,249.69,215.03,185.43,,151.3,,,101.06,90.22,,52.43,29.479999999999997
276,2000-10-03,381.22999999999996,345.63,,,277.63,264.68,,248.19,214.73,185.93,,152.60000000000002,,,102.56,91.52,,53.53,30.08
277,2000-10-04,380.31,344.61,,,277.13,263.18,,246.39000000000001,213.13,185.03,,152.8,,,103.76,92.82,,54.83,31.08
278,2000-10-05,383.46,344.05,,,276.93,263.18,,245.89000000000001,211.63,183.4,,152.0,,,104.06,93.61999999999999,,56.23,32.379999999999995
279,2000-10-06,384.46,346.81,,,275.93,262.18,,245.39000000000001,211.23,182.43,,150.70000000000002,,,103.86,93.61999999999999,,56.93,33.48
280,2000-10-07,383.84,347.5,,,275.13,261.08,,244.29,210.33,181.73,,149.8,,,103.76,93.32,,57.43,34.379999999999995
281,2000-10-08,383.69,347.03000000000003,,,275.63,261.08,,243.79,209.43,180.73,,149.0,,,102.66000000000001,92.61999999999999,,57.23,34.48
282,2000-10-09,381.85999999999996,347.07,,,276.63,261.97999999999996,,244.29,209.13,180.03,,148.10000000000002,,,101.76,91.52,,56.53,34.28
283,2000-10-10,380.91999999999996,345.91,,,278.03,263.38,,245.39000000000001,209.73,180.13,,147.5,,,100.96000000000001,90.72,,55.629999999999995,33.68
284,2000-10-11,380.47999999999996,344.76,,,278.83,264.58,,246.59,210.93,180.93,,147.60000000000002,,,100.36,90.02,,54.73,32.879999999999995
285,2000-10-12,380.71,344.12,,,278.43,264.68,,247.19,212.03,182.13,,148.4,,,100.26,89.72,,54.129999999999995,32.08
286,2000-10-13,380.63,344.38,,,277.63,263.97999999999996,,246.79,212.44,183.03,,149.5,,,100.76,90.11999999999999,,53.629999999999995,31.38
287,2000-10-14,381.41999999999996,344.21000000000004,,,277.03,263.18,,246.19,212.03,183.08,,150.20000000000002,,,101.36,90.61999999999999,,53.629999999999995,31.08
288,2000-10-15,380.64,344.44,,,276.72999999999996,262.78,,245.59,211.43,182.53,,150.20000000000002,,,101.96000000000001,91.22,,54.03,31.28
289,2000-10-16,382.52,344.45000000000005,,,276.53,262.47999999999996,,245.29,210.83,182.03,,149.70000000000002,,,102.16000000000001,91.61999999999999,,54.73,31.68
290,2000-10-17,383.22999999999996,346.01,,,275.72999999999996,261.88,,244.89000000000001,210.53,181.53,,149.20000000000002,,,101.86,91.42,,55.23,32.18
291,2000-10-18,383.2,346.75,,,275.83,261.58,,244.39000000000001,210.03,181.13,,148.8,,,101.56,91.11999999999999,,55.33,32.48
292,2000-10-19,382.55,346.72,,,275.93,261.58,,244.39000000000001,209.73,180.63,,148.4,,,101.16000000000001,90.82,,55.03,32.58
293,2000-10-20,381.34999999999997,345.89000000000004,,,275.72999999999996,261.68,,244.49,209.63,180.43,,147.9,,,100.86,90.42,,54.629999999999995,32.379999999999995
294,2000-10-21,380.22999999999996,344.79,,,274.33,260.58,,243.89000000000001,209.63,180.43,,147.70000000000002,,,100.46000000000001,90.02,,54.33,31.979999999999997
295,2000-10-22,379.65999999999997,343.90000000000003,,,274.03,259.91999999999996,,242.99,208.93,180.13,,147.60000000000002,,,100.46000000000001,90.02,,53.93,31.68
296,2000-10-23,379.85999999999996,343.38,,,273.53,259.43,,242.49,208.23,179.33,,147.3,,,100.26,89.72,,53.73,31.38
297,2000-10-24,381.57,343.56,,,273.33,259.03999999999996,,242.09,207.63,178.73,,146.5,,,99.86,89.52,,53.43,31.18
298,2000-10-25,381.68,344.87,,,273.63,259.16999999999996,,241.99,207.23,178.13,,145.94,,,99.66000000000001,89.22,,53.23,30.979999999999997
299,2000-10-26,381.15999999999997,344.94,,,273.22999999999996,259.06,,241.99,207.23,177.83,,145.42000000000002,,,99.26,88.92,,52.83,30.78
300,2000-10-27,380.55,344.56,,,273.53,259.07,,241.89000000000001,207.23,177.93,,145.22,,,98.46000000000001,88.22,,52.53,30.479999999999997
301,2000-10-28,380.99,344.01,,,274.03,259.60999999999996,,242.19,207.23,177.73,,145.17000000000002,,,98.06,87.72,,52.03,30.08
302,2000-10-29,381.01,344.32,,,273.43,259.39,,242.39000000000001,207.53,177.83,,145.08,,,98.06,87.61999999999999,,51.629999999999995,29.479999999999997
303,2000-10-30,381.76,344.42,,,272.83,258.74,,241.89000000000001,207.43,178.13,,145.26000000000002,,,97.86,87.52,,51.43,28.88
304,2000-10-31,382.14,344.99,,,272.53,258.34,,241.39000000000001,207.03,177.93,,145.37,,,98.16000000000001,87.42,,51.43,28.78
305,2000-11-01,381.84,345.35,,,272.63,258.32,,241.19,206.53,177.43,,145.08,,,98.36,87.92,,51.43,28.68
306,2000-11-02,380.19,344.75,,,272.53,258.24,,241.09,206.43,177.03,,144.69,,,98.76,88.11999999999999,,51.53,28.68
307,2000-11-03,380.08,343.70000000000005,,,273.13,258.63,,241.19,206.43,177.03,,144.41000000000003,,,98.06,87.82,,51.83,28.88
308,2000-11-04,379.95,343.3,,,272.53,258.60999999999996,,241.49,206.63,177.03,,144.33,,,98.36,87.82,,51.83,29.08
309,2000-11-05,380.93,343.45000000000005,,,271.33,257.47999999999996,,240.89000000000001,206.63,177.23,,144.37,,,98.46000000000001,88.02,,51.83,29.08
310,2000-11-06,381.45,344.21000000000004,,,270.93,256.88,,239.98,205.93,176.83,,144.51000000000002,,,97.66000000000001,87.42,,51.629999999999995,29.08
311,2000-11-07,384.43,345.13,,,272.33,257.47999999999996,,239.99,205.43,176.53,,144.3,,,98.46000000000001,87.72,,51.23,29.28
312,2000-11-08,382.94,347.11,,,272.83,258.34,,240.79,205.63,176.03,,143.70000000000002,,,100.36,89.42,,51.33,29.08
313,2000-11-09,383.41999999999996,346.86,,,273.72999999999996,258.96999999999997,,241.39000000000001,206.03,176.53,,143.5,,,100.76,90.11999999999999,,52.93,30.68
314,2000-11-10,384.58,347.52000000000004,,,274.33,259.83,,242.29,206.53,177.03,,144.0,,,99.66000000000001,89.52,,54.03,31.68
315,2000-11-11,385.82,348.47,,,276.22999999999996,261.28,,243.19,207.23,177.73,,144.54000000000002,,,98.96000000000001,88.52,,53.43,32.18
316,2000-11-12,386.47999999999996,349.66,,,278.03,263.28,,244.89000000000001,208.23,178.73,,145.29000000000002,,,99.76,88.92,,52.73,32.879999999999995
317,2000-11-13,387.58,350.42,,,279.53,264.88,,246.59,209.63,180.13,,146.27,,,100.76,89.82,,53.23,31.479999999999997
318,2000-11-14,386.89,351.20000000000005,,,280.13,265.97999999999996,,247.99,211.33,181.83,,147.70000000000002,,,101.96000000000001,91.02,,53.73,30.18
319,2000-11-15,385.40999999999997,350.35,,,281.53,266.97999999999996,,248.69,212.83,183.35,,149.4,,,102.86,92.02,,54.73,32.379999999999995
320,2000-11-16,385.27,349.33000000000004,,,282.33,268.47999999999996,,250.19,214.03,184.52,,150.8,,,103.56,92.92,,55.53,33.18
321,2000-11-17,385.96,349.20000000000005,,,281.13,267.97999999999996,,250.69,215.33,185.83,,152.0,,,103.66000000000001,93.02,,56.73,34.18
322,2000-11-18,384.94,349.08000000000004,,,279.43,266.18,,249.49,216.13,186.63,,153.10000000000002,,,104.36,93.52,,57.03,34.879999999999995
323,2000-11-19,385.53,348.8,,,279.22999999999996,265.58,,248.29,215.53,186.23,,153.60000000000002,,,105.66000000000001,94.72,,57.73,35.58
324,2000-11-20,386.21,348.97,,,278.83,264.97999999999996,,247.79,214.63,185.13,,153.10000000000002,,,106.26,95.72,,58.73,36.28
325,2000-11-21,385.05,349.28000000000003,,,278.13,264.38,,247.29,213.88,184.39000000000001,,152.3,,,105.46000000000001,95.22,,59.73,37.18
326,2000-11-22,384.82,348.18,,,278.33,264.28,,246.89000000000001,213.29,183.79,,151.70000000000002,,,104.86,94.52,,59.629999999999995,37.68
327,2000-11-23,383.87,348.15000000000003,,,278.22999999999996,264.47999999999996,,246.99,212.83,183.29,,151.10000000000002,,,104.76,94.42,,59.03,37.480000000000004
