x,y,vessel_count
691345.4331893444,3580555.905745316,2
691345.4331893444,3580630.905745316,2
691345.4331893444,3580705.905745316,10
691345.4331893444,3580780.905745316,41
691345.4331893444,3580855.905745316,80
691345.4331893444,3580930.905745316,66
691345.4331893444,3581005.905745316,70
691345.4331893444,3581080.905745316,43
691345.4331893444,3581155.905745316,1
691345.4331893444,3766255.905745316,7
691345.4331893444,3766330.905745316,27
691345.4331893444,3766405.905745316,29
691345.4331893444,3766480.905745316,78
691345.4331893444,3766555.905745316,57
691345.4331893444,3766630.905745316,39
691345.4331893444,3766705.905745316,12
691345.4331893444,3766780.905745316,1
691345.4331893444,3774505.905745316,1
691345.4331893444,3774580.905745316,4
691345.4331893444,3774655.905745316,5
691345.4331893444,3774730.905745316,16
691345.4331893444,3774805.905745316,50
691345.4331893444,3774880.905745316,61
691345.4331893444,3774955.905745316,45
691345.4331893444,3775030.905745316,48
691345.4331893444,3775105.905745316,18
691345.4331893444,3775180.905745316,6
691345.4331893444,3775255.905745316,1
691345.4331893444,3780955.905745316,4
691345.4331893444,3781030.905745316,5
691345.4331893444,3781105.905745316,20
691345.4331893444,3781180.905745316,37
691345.4331893444,3781255.905745316,58
691345.4331893444,3781330.905745316,102
691345.4331893444,3781405.905745316,72
691345.4331893444,3781480.905745316,41
691345.4331893444,3781555.905745316,12
691345.4331893444,3781630.905745316,4
691345.4331893444,3781705.905745316,1
691345.4331893444,3781780.905745316,1
691345.4331893444,3781855.905745316,1
691345.4331893444,3781930.905745316,1
691420.4331893444,3571030.905745316,1
691420.4331893444,3571105.905745316,3
691420.4331893444,3571180.905745316,7
691420.4331893444,3571255.905745316,25
691420.4331893444,3571330.905745316,51
691420.4331893444,3571405.905745316,92
691420.4331893444,3571480.905745316,101
691420.4331893444,3571555.905745316,115
691420.4331893444,3571630.905745316,64
691420.4331893444,3571705.905745316,11
691420.4331893444,3571855.905745316,1
691420.4331893444,3571930.905745316,1
691420.4331893444,3572005.905745316,1
691420.4331893444,3580480.905745316,4
691420.4331893444,3580555.905745316,2
691420.4331893444,3580630.905745316,2
691420.4331893444,3580705.905745316,13
691420.4331893444,3580780.905745316,37
691420.4331893444,3580855.905745316,81
691420.4331893444,3580930.905745316,69
691420.4331893444,3581005.905745316,74
691420.4331893444,3581080.905745316,41
691420.4331893444,3581155.905745316,2
691420.4331893444,3766255.905745316,7
691420.4331893444,3766330.905745316,21
691420.4331893444,3766405.905745316,17
691420.4331893444,3766480.905745316,73
691420.4331893444,3766555.905745316,74
691420.4331893444,3766630.905745316,25
691420.4331893444,3766705.905745316,13
691420.4331893444,3766780.905745316,1
691420.4331893444,3774505.905745316,2
691420.4331893444,3774580.905745316,4
691420.4331893444,3774655.905745316,9
691420.4331893444,3774730.905745316,49
691420.4331893444,3774805.905745316,62
691420.4331893444,3774880.905745316,40
691420.4331893444,3774955.905745316,35
691420.4331893444,3775030.905745316,32
691420.4331893444,3775105.905745316,3
691420.4331893444,3775180.905745316,1
691420.4331893444,3781030.905745316,8
691420.4331893444,3781105.905745316,2
691420.4331893444,3781180.905745316,17
691420.4331893444,3781255.905745316,46
691420.4331893444,3781330.905745316,55
691420.4331893444,3781405.905745316,81
691420.4331893444,3781480.905745316,48
691420.4331893444,3781555.905745316,27
691420.4331893444,3781630.905745316,11
691420.4331893444,3781705.905745316,8
691420.4331893444,3781780.905745316,1
691420.4331893444,3781930.905745316,2
691420.4331893444,3782005.905745316,1
691495.4331893444,3570880.905745316,1
691495.4331893444,3571030.905745316,1
691495.4331893444,3571105.905745316,1
691495.4331893444,3571180.905745316,2
691495.4331893444,3571255.905745316,10
691495.4331893444,3571330.905745316,16
691495.4331893444,3571405.905745316,41
691495.4331893444,3571480.905745316,86
691495.4331893444,3571555.905745316,116
691495.4331893444,3571630.905745316,108
691495.4331893444,3571705.905745316,81
691495.4331893444,3571780.905745316,30
691495.4331893444,3571855.905745316,1
691495.4331893444,3572080.905745316,1
691495.4331893444,3580405.905745316,1
691495.4331893444,3580630.905745316,5
691495.4331893444,3580705.905745316,15
691495.4331893444,3580780.905745316,39
691495.4331893444,3580855.905745316,52
691495.4331893444,3580930.905745316,65
691495.4331893444,3581005.905745316,81
691495.4331893444,3581080.905745316,47
691495.4331893444,3766255.905745316,3
691495.4331893444,3766330.905745316,16
691495.4331893444,3766405.905745316,27
691495.4331893444,3766480.905745316,78
691495.4331893444,3766555.905745316,82
691495.4331893444,3766630.905745316,26
691495.4331893444,3766705.905745316,9
691495.4331893444,3766780.905745316,3
691495.4331893444,3774355.905745316,2
691495.4331893444,3774430.905745316,1
691495.4331893444,3774505.905745316,3
691495.4331893444,3774580.905745316,9
691495.4331893444,3774655.905745316,23
691495.4331893444,3774730.905745316,49
691495.4331893444,3774805.905745316,56
691495.4331893444,3774880.905745316,42
691495.4331893444,3774955.905745316,60
691495.4331893444,3775030.905745316,18
691495.4331893444,3775105.905745316,3
691495.4331893444,3781105.905745316,4
691495.4331893444,3781180.905745316,13
691495.4331893444,3781255.905745316,26
691495.4331893444,3781330.905745316,43
691495.4331893444,3781405.905745316,59
691495.4331893444,3781480.905745316,67
691495.4331893444,3781555.905745316,48
691495.4331893444,3781630.905745316,24
691495.4331893444,3781705.905745316,12
691495.4331893444,3781780.905745316,1
691495.4331893444,3781855.905745316,2
691495.4331893444,3781930.905745316,1
691495.4331893444,3782005.905745316,1
691570.4331893444,3571030.905745316,1
691570.4331893444,3571105.905745316,1
691570.4331893444,3571255.905745316,1
691570.4331893444,3571330.905745316,2
691570.4331893444,3571405.905745316,17
691570.4331893444,3571480.905745316,41
691570.4331893444,3571555.905745316,65
691570.4331893444,3571630.905745316,104
691570.4331893444,3571705.905745316,118
691570.4331893444,3571780.905745316,88
691570.4331893444,3571855.905745316,26
691570.4331893444,3571930.905745316,4
691570.4331893444,3572080.905745316,2
691570.4331893444,3572155.905745316,1
691570.4331893444,3580405.905745316,1
691570.4331893444,3580480.905745316,2
691570.4331893444,3580555.905745316,2
691570.4331893444,3580630.905745316,1
691570.4331893444,3580705.905745316,8
691570.4331893444,3580780.905745316,56
691570.4331893444,3580855.905745316,80
691570.4331893444,3580930.905745316,57
691570.4331893444,3581005.905745316,69
691570.4331893444,3581080.905745316,48
691570.4331893444,3581155.905745316,6
691570.4331893444,3766330.905745316,17
691570.4331893444,3766405.905745316,35
691570.4331893444,3766480.905745316,67
691570.4331893444,3766555.905745316,67
691570.4331893444,3766630.905745316,46
691570.4331893444,3766705.905745316,14
691570.4331893444,3774430.905745316,5
691570.4331893444,3774505.905745316,7
691570.4331893444,3774580.905745316,16
691570.4331893444,3774655.905745316,63
691570.4331893444,3774730.905745316,54
691570.4331893444,3774805.905745316,41
691570.4331893444,3774880.905745316,44
691570.4331893444,3774955.905745316,24
691570.4331893444,3775030.905745316,3
691570.4331893444,3775105.905745316,1
691570.4331893444,3781180.905745316,4
691570.4331893444,3781255.905745316,16
691570.4331893444,3781330.905745316,28
691570.4331893444,3781405.905745316,58
691570.4331893444,3781480.905745316,69
691570.4331893444,3781555.905745316,83
691570.4331893444,3781630.905745316,62
691570.4331893444,3781705.905745316,31
691570.4331893444,3781780.905745316,13
691570.4331893444,3781855.905745316,1
691570.4331893444,3781930.905745316,4
691645.4331893444,3571180.905745316,1
691645.4331893444,3571255.905745316,4
691645.4331893444,3571330.905745316,1
691645.4331893444,3571405.905745316,7
691645.4331893444,3571480.905745316,12
691645.4331893444,3571555.905745316,38
691645.4331893444,3571630.905745316,72
691645.4331893444,3571705.905745316,97
691645.4331893444,3571780.905745316,93
691645.4331893444,3571855.905745316,98
691645.4331893444,3571930.905745316,36
691645.4331893444,3572005.905745316,2
691645.4331893444,3572080.905745316,1
691645.4331893444,3580405.905745316,1
691645.4331893444,3580555.905745316,3
691645.4331893444,3580630.905745316,7
691645.4331893444,3580705.905745316,20
691645.4331893444,3580780.905745316,39
691645.4331893444,3580855.905745316,71
691645.4331893444,3580930.905745316,73
691645.4331893444,3581005.905745316,81
691645.4331893444,3581080.905745316,57
691645.4331893444,3581155.905745316,3
691645.4331893444,3766255.905745316,2
691645.4331893444,3766330.905745316,20
691645.4331893444,3766405.905745316,32
691645.4331893444,3766480.905745316,79
691645.4331893444,3766555.905745316,67
691645.4331893444,3766630.905745316,35
691645.4331893444,3766705.905745316,13
691645.4331893444,3766780.905745316,1
691645.4331893444,3774205.905745316,1
691645.4331893444,3774280.905745316,2
691645.4331893444,3774355.905745316,1
691645.4331893444,3774430.905745316,6
691645.4331893444,3774505.905745316,12
691645.4331893444,3774580.905745316,42
691645.4331893444,3774655.905745316,60
691645.4331893444,3774730.905745316,25
691645.4331893444,3774805.905745316,49
691645.4331893444,3774880.905745316,50
691645.4331893444,3774955.905745316,7
691645.4331893444,3781255.905745316,8
691645.4331893444,3781330.905745316,19
691645.4331893444,3781405.905745316,33
691645.4331893444,3781480.905745316,51
691645.4331893444,3781555.905745316,76
691645.4331893444,3781630.905745316,78
691645.4331893444,3781705.905745316,49
691645.4331893444,3781780.905745316,13
691645.4331893444,3781855.905745316,8
691645.4331893444,3782080.905745316,1
691645.4331893444,3782155.905745316,3
691720.4331893444,3571330.905745316,1
691720.4331893444,3571480.905745316,5
691720.4331893444,3571555.905745316,16
691720.4331893444,3571630.905745316,46
691720.4331893444,3571705.905745316,88
691720.4331893444,3571780.905745316,89
691720.4331893444,3571855.905745316,111
691720.4331893444,3571930.905745316,86
691720.4331893444,3572005.905745316,47
691720.4331893444,3572080.905745316,8
691720.4331893444,3580405.905745316,1
691720.4331893444,3580480.905745316,1
691720.4331893444,3580555.905745316,2
691720.4331893444,3580630.905745316,8
691720.4331893444,3580705.905745316,9
691720.4331893444,3580780.905745316,53
691720.4331893444,3580855.905745316,61
691720.4331893444,3580930.905745316,55
691720.4331893444,3581005.905745316,70
691720.4331893444,3581080.905745316,49
691720.4331893444,3581155.905745316,3
691720.4331893444,3766255.905745316,1
691720.4331893444,3766330.905745316,27
691720.4331893444,3766405.905745316,31
691720.4331893444,3766480.905745316,68
691720.4331893444,3766555.905745316,67
691720.4331893444,3766630.905745316,38
691720.4331893444,3766705.905745316,15
691720.4331893444,3766780.905745316,1
691720.4331893444,3774205.905745316,1
691720.4331893444,3774355.905745316,5
691720.4331893444,3774430.905745316,6
691720.4331893444,3774505.905745316,26
691720.4331893444,3774580.905745316,53
691720.4331893444,3774655.905745316,44
691720.4331893444,3774730.905745316,36
691720.4331893444,3774805.905745316,49
691720.4331893444,3774880.905745316,17
691720.4331893444,3774955.905745316,1
691720.4331893444,3781255.905745316,1
691720.4331893444,3781330.905745316,10
691720.4331893444,3781405.905745316,16
691720.4331893444,3781480.905745316,24
691720.4331893444,3781555.905745316,59
691720.4331893444,3781630.905745316,62
691720.4331893444,3781705.905745316,73
691720.4331893444,3781780.905745316,46
691720.4331893444,3781855.905745316,17
691720.4331893444,3781930.905745316,10
691720.4331893444,3782005.905745316,2
691720.4331893444,3782080.905745316,2
691720.4331893444,3782155.905745316,1
691720.4331893444,3782230.905745316,1
691720.4331893444,3782380.905745316,2
691795.4331893444,3571180.905745316,1
691795.4331893444,3571405.905745316,2
691795.4331893444,3571480.905745316,3
691795.4331893444,3571555.905745316,5
691795.4331893444,3571630.905745316,9
691795.4331893444,3571705.905745316,37
691795.4331893444,3571780.905745316,61
691795.4331893444,3571855.905745316,106
691795.4331893444,3571930.905745316,95
691795.4331893444,3572005.905745316,95
691795.4331893444,3572080.905745316,48
691795.4331893444,3572155.905745316,7
691795.4331893444,3580330.905745316,1
691795.4331893444,3580405.905745316,1
691795.4331893444,3580555.905745316,1
691795.4331893444,3580630.905745316,5
691795.4331893444,3580705.905745316,17
691795.4331893444,3580780.905745316,51
691795.4331893444,3580855.905745316,54
691795.4331893444,3580930.905745316,68
691795.4331893444,3581005.905745316,79
691795.4331893444,3581080.905745316,56
691795.4331893444,3581155.905745316,3
691795.4331893444,3766255.905745316,1
691795.4331893444,3766330.905745316,21
691795.4331893444,3766405.905745316,30
691795.4331893444,3766480.905745316,65
691795.4331893444,3766555.905745316,85
691795.4331893444,3766630.905745316,50
691795.4331893444,3766705.905745316,20
691795.4331893444,3774055.905745316,1
691795.4331893444,3774130.905745316,3
691795.4331893444,3774205.905745316,1
691795.4331893444,3774280.905745316,3
691795.4331893444,3774355.905745316,2
691795.4331893444,3774430.905745316,18
691795.4331893444,3774505.905745316,38
691795.4331893444,3774580.905745316,46
691795.4331893444,3774655.905745316,41
691795.4331893444,3774730.905745316,36
691795.4331893444,3774805.905745316,34
691795.4331893444,3774880.905745316,7
691795.4331893444,3781255.905745316,1
691795.4331893444,3781330.905745316,7
691795.4331893444,3781405.905745316,8
691795.4331893444,3781480.905745316,11
691795.4331893444,3781555.905745316,25
691795.4331893444,3781630.905745316,59
691795.4331893444,3781705.905745316,75
691795.4331893444,3781780.905745316,84
691795.4331893444,3781855.905745316,47
691795.4331893444,3781930.905745316,32
691795.4331893444,3782005.905745316,10
691795.4331893444,3782080.905745316,6
691795.4331893444,3782155.905745316,3
691795.4331893444,3782305.905745316,2
691870.4331893444,3571330.905745316,1
691870.4331893444,3571405.905745316,1
691870.4331893444,3571480.905745316,1
691870.4331893444,3571555.905745316,2
691870.4331893444,3571630.905745316,3
691870.4331893444,3571705.905745316,19
691870.4331893444,3571780.905745316,38
691870.4331893444,3571855.905745316,66
691870.4331893444,3571930.905745316,80
691870.4331893444,3572005.905745316,96
691870.4331893444,3572080.905745316,79
691870.4331893444,3572155.905745316,57
691870.4331893444,3572230.905745316,7
691870.4331893444,3572305.905745316,2
691870.4331893444,3580405.905745316,1
691870.4331893444,3580480.905745316,1
691870.4331893444,3580555.905745316,1
691870.4331893444,3580630.905745316,7
691870.4331893444,3580705.905745316,16
691870.4331893444,3580780.905745316,49
691870.4331893444,3580855.905745316,67
691870.4331893444,3580930.905745316,66
691870.4331893444,3581005.905745316,83
